OIS_ID,BYG_ANVEND,KoorNord,KoorOest
3820300,510,6223795.58,604732.38
3822279,510,6232626.22,602210.59
3820183,140,6228764.34,603597.39
4108999,510,6228473.85,584577.49
3536500,510,6228508.61,584557.54
4672125,120,6244580.38,603490.48
3986434,510,6224109.55,604711.96
2929330,510,6239719.09,587833.22
2293997,120,6231564.97,604302.28
492244,130,6228753.99,603612.65
2959138,510,6239860.18,588173.57
2108822,120,6230259.62,605230.63
4378173,120,6246509.39,582639.58
4121993,510,6220881.36,594395.07
3563678,510,6221298.13,594465.49
2676405,510,6222035.55,592768
1305274,930,6233097.91,600267.9
2890789,510,6218807.67,594018.56
1247709,510,6223325.2,604849.67
4140146,510,6229728.27,587063.14
2994052,510,6233666.75,608533.86
484486,510,6233941.16,597280.44
2991600,220,6227363.2,587046.07
1656217,510,6239953.48,588645.18
1580568,510,6233437.13,608355.48
3480382,510,6238919.86,606168.31
2897617,510,6238629.49,605333.56
1470819,510,6224314.13,605151.77
3822505,510,6230065.21,605572.74
4102716,510,6246960.45,588430.02
492538,510,6226635.3,586066.56
484996,510,6232655.93,602171.14
2961899,510,6226118.21,604342.17
492360,510,6233335.86,600101.26
3248088,510,6227005.88,585573.85
2933618,510,6238295.4,604678.4
3504228,510,6232763.17,600732.83
2423922,230,6240461.54,604231.89
1710800,510,6224932.15,605096.76
1613568,120,6229764,605540.86
4122963,510,6225332.38,604096.81
1669801,510,6234763.86,600856.17
5195732,510,6230705.28,607459.28
5198954,510,6232724.34,601618.27
1685069,510,6230571.19,607095.1
4375636,510,6246803.53,589551.64
4864601,320,6231161.97,604026.91
2315087,510,6238226.35,605316.45
1343140,510,6239764.61,587917.66
1319605,920,6235795.4,596074.94
3249061,510,6225705.57,603871.87
2097561,320,6246419.35,597144.31
2376782,390,6248659.13,582986.94
2287132,390,6241667.8,584694.14
3820007,230,6225069.59,603671.72
2939381,120,6245549.2,579681.42
1253203,320,6231485.56,592069.48
2091734,120,6250071.68,577223.25
3232703,110,6241392.09,582331.96
2659912,110,6245273.94,573457.85
1627967,220,6233472.35,603247.78
4394942,510,6227177.08,585501.16
1346374,590,6234103.59,592615.2
2927187,120,6244773.29,585046.44
2659812,110,6244332.19,586380.08
4393365,330,6238815.24,609286.67
4393572,220,6228118.08,604576.72
518970,120,6250068.21,597703.84
2097934,110,6243423.65,595626.29
2108308,510,6238741.33,606018.52
4857009,120,6238382.37,598184.2
4856962,120,6239872.61,613054.39
4819424,120,6229947.61,605369.74
2289919,120,6238544.72,598177.66
2097680,120,6249712.97,598040.13
3801637,220,6240639.72,590828.85
2660135,120,6250008.23,577183.17
3992611,510,6240171.31,588493.4
4635743,510,6234716.46,601222.16
1686514,510,6244562.47,595520.94
1705516,510,6232594.13,602937.96
1391981,510,6232614.64,601455.13
3412515,510,6224781.18,606555.91
3518469,130,6229707.03,605258.48
1846190,120,6230942.77,604992.31
4693218,510,6221829.93,594800.64
3511751,120,6230927.71,605030.81
4669066,120,6246613.29,592993.41
3543810,120,6230915.58,605005.63
1290000,120,6230944.14,605056.4
2912039,120,6231818.62,604106.95
3820922,510,6232506.44,602099.96
547746,510,6240180.68,588676.89
4840268,120,6241131.84,594688.23
3821150,510,6224654.06,606830.19
2925138,510,6226856.03,585832.77
538541,110,6239847.42,585473.99
2292662,510,6240134.32,588273.88
3248389,510,6237960.34,605368.89
4025761,130,6228710.86,589062.89
4730328,510,6226652.8,585999.12
4867595,120,6238775.65,609893.57
4116392,510,6226868.11,585723.88
4395042,320,6230756.15,592223.93
4137994,120,6232151.98,603634.52
3804711,120,6246627.32,583007.85
548018,410,6239108.79,598369.06
1247704,410,6228601.12,593668.85
546960,390,6242544.11,591742.43
1601387,510,6227954,584835.28
491246,510,6238603.72,605520.55
1253705,510,6238156.25,604935.33
4068793,510,6238446.12,606820.8
5189236,120,6236917.34,596373.19
2354583,510,6238533.76,605889.69
4104648,510,6238219.37,604964.74
2385010,930,6227448.78,607527.48
2843190,120,6231097.47,604716.19
2678241,930,6232947.67,594520.3
487383,330,6236923.28,607221.63
4867605,110,6252450.11,598733.43
2675605,510,6231137.47,605146.39
3821831,110,6235370.31,593852.29
2677808,930,6234003.93,600409.49
1713935,510,6236223.88,609337.11
491212,510,6231066.96,607449.85
2847330,510,6228146.79,595661.46
4839259,510,6225264.77,604599.85
1681530,210,6221442.45,595142.61
3248481,510,6234018.61,600170.92
2106953,510,6223186.23,605148.4
485643,510,6232427.12,598928.75
1593045,190,6232210.46,594010.94
4006640,110,6241540.64,596870.8
5030569,510,6228170.83,596257.13
2994184,510,6234670.03,610052.59
2107356,510,6218855.26,593945.31
2677782,510,6233274.84,599956.1
488059,510,6226762.04,586148.55
2106399,510,6230668.28,607142.88
2106400,510,6230686.01,607131.09
2208687,510,6232750.43,600784.04
2107966,510,6227613.16,590804.98
1620391,510,6246868.39,589615.72
4654974,510,6238570.84,604659.58
4852528,510,6227120.83,595396.11
1260565,510,6234129.6,597458.63
5175506,510,6224606.36,606758.66
1330149,420,6241438.13,589496.24
1421940,120,6231524.32,603762.12
4045104,510,6235045.28,600284.09
4823548,510,6239019.18,605791.2
4630537,510,6227658.98,594720.85
2283560,510,6232640.95,601294.2
1400738,510,6239923.71,587931.5
4026065,510,6239816.44,588108.86
4932030,120,6235387.45,600683.7
3425299,120,6244025.4,584529.5
1685096,120,6241883.33,582018.4
2676734,510,6226093.21,594779.18
4674197,120,6239416.77,595521.43
4781031,510,6226683.79,585508.66
2841271,510,6226948.63,601954.34
2676166,120,6232325.37,605506.25
5189098,320,0,0
3801635,210,6243770.76,590940.98
4375587,510,6239983.68,588378.09
491428,510,6231811.59,604359.8
485922,510,6219869.69,595706.24
3811210,140,6252876.54,596502.7
3229074,120,6239576.53,587797.4
519124,120,6252681.81,596700.11
3811440,210,6245391.87,600052.96
2656622,120,6241139.47,587265.26
1295480,190,6238561.83,598166.34
485372,510,6233082.93,599998.48
3821568,510,6238733.48,605901.01
2208739,510,6233113.55,599362.09
3801769,510,6246951.4,589538.17
2109131,420,6231831.64,597271.17
4006670,190,6229142.57,595254.47
3464703,120,6231160.81,592578.03
2097741,120,6254184.34,599357.95
4375478,110,6239641.49,596395.89
2666329,110,6243233.25,596592.08
3801487,510,6246887.06,589250.4
2657099,930,6239341.58,594933.02
545851,120,6241315.36,589143.92
3456098,120,6240361.75,584370.88
3811200,120,6242225.43,600127.35
4003552,120,6241095.81,587569.68
546514,120,6239028.37,598119.72
1412788,120,6247175.78,594212.58
3801571,330,6239884.51,586584.6
2091787,130,6248048.31,583281.05
1720315,120,6238431.65,598079.1
536787,120,6245834.87,587386.24
547938,130,6240543.03,590802.53
546718,510,6239834.18,589649.13
4375024,120,6239060.18,598083.84
4378100,120,6243297,586443.75
4375202,120,6238901.4,597973.86
2870442,230,6242302.03,580739.92
2870443,230,6242302.72,580740.87
2870444,230,6242302.03,580741.82
3232022,230,6242552.93,580769.17
2360976,310,6252657.38,596923.2
548196,510,6239884.18,588124.1
4375162,510,6240363.94,588669.38
547251,510,6239774.58,589575.09
3232585,510,6238838.92,585332.3
1851199,510,6246775.28,588664.45
3229628,510,6246890.76,589454.18
4394583,510,6224614.89,606763.66
3228962,510,6247035.3,589740.76
3228930,510,6240304.58,588810.51
517721,220,6250205.15,587306.95
3801572,930,6239799.79,586469.54
4375606,130,6239051.38,598165.73
2656959,210,6236945.38,599162.51
2295014,120,6250320.66,591357.86
2659605,220,6240533.09,581115.92
545908,120,6239621.77,597531.08
2993523,120,6241331.37,589802.2
4004869,410,6241176.76,587656.4
2311736,120,6249386.56,583903.48
2657175,120,6241111.69,586978.27
4091376,120,6241206.66,589103
1703968,510,6232900.72,599943.78
488904,110,6226073.85,607376.76
1261458,220,6241413.6,589751.93
546153,120,6240195.6,591764.96
538199,120,6249474.53,584461.4
2091469,110,6245486.77,585018.05
3232531,130,6247497.15,581975.78
2097555,410,6250329.3,596101.86
2088359,510,6239913.12,588311.22
1578354,120,6245841.7,579340.66
2660009,140,6244038.82,582015.29
3811334,120,6247345.38,597950.47
1267744,510,6239878.66,588084.31
4375381,510,6240051.3,588137.48
1847406,320,6245205.21,601980.39
2398781,510,6243954.22,596060.21
3228722,290,6241315.38,589787.46
1274061,510,6239994.55,588699.1
2858493,510,6233126.05,601221.16
547336,510,6240096.74,588251.85
546764,510,6239863.91,587850.84
3239146,120,6250383.79,600952.67
2886980,410,6249667.36,575394.01
545999,510,6246789.33,589518.15
2901453,190,6219117.75,594026.42
492240,510,6228583.19,603615.13
3248094,510,6228767.02,603579.23
2675354,510,6228772.91,603566.69
2106581,510,6228699.76,603616.85
4393600,510,6228784.41,603542.21
2106577,510,6228770.98,603570.89
492232,510,6228764.91,603583.77
519787,120,6246897.95,598023.48
2660010,140,6244039.14,582014.94
3487186,120,6246796.56,598107.1
4384677,120,6246936.9,598172.79
2684449,120,6246788.76,598143.47
4384673,120,6246956.05,598129.96
4384671,120,6246943.96,598101.17
546118,210,6240542.77,592473.52
545844,120,6241098.6,587097.63
2666921,220,6250643.13,593470.88
2106575,510,6228709.03,603616.96
547487,120,6240811.94,587459.51
3232367,120,6240390.11,584640.92
1423302,120,6247590.2,577182.18
538041,120,6240476.48,584359.9
547312,120,6241470.49,589196.26
537265,120,6250300.94,577150.82
3228879,440,6240664.4,586652.88
3228880,440,6240664.1,586652.41
1482242,410,6247124.25,594266.52
1482243,410,6247142.32,594285.09
3801533,130,6239133.97,598022.59
3801534,130,6239132.11,598007.8
548175,130,6239128.17,597980.78
548247,130,6239130.26,597995.63
4378256,130,6241769.54,581206.01
3248496,330,6232840.6,599594.47
2089123,910,6244819.73,590549.86
3802082,140,6241234.12,587491.85
4395480,330,6232525.75,602609.93
2381732,120,6246460.66,583974.95
1815411,110,6237426.72,596594.76
3229373,110,6240700.61,593391.91
2091460,120,6249552.05,577035.85
4073515,110,6240469.48,588282.68
3232095,120,6240257.92,584891.38
3566491,110,6240797.05,597502.68
3249259,110,6227703.4,592395.66
3804624,120,6250941.28,577780.29
519565,110,6249069.13,596708.02
4384666,120,6252610.7,597279.41
537485,120,6246529.04,583144.85
3810630,120,6250196.97,592690.91
3804863,120,6250151,574448.23
547069,120,6245763.98,589866.5
4375295,120,6245213.58,589907.57
2088951,120,6245472.07,590200.57
3228716,120,6245187.76,589943.87
4375573,220,6238939.96,598123.39
1423865,320,6232791.56,601884.82
2656956,430,6241798.41,588824.48
519458,510,6243896.05,595873.12
2656664,120,6240229.76,591092.52
3232657,120,6242117.01,581334.81
4096630,110,6249278.81,578133.7
3250169,930,6220389.93,596108.93
2107397,510,6228700.58,584150.87
2107848,510,6227649.07,585383
484921,510,6232306.71,607825.12
489793,510,6232253.31,607843.16
3250658,510,6233181.52,600174.97
1805762,510,6233211.97,600023.56
2088202,120,6240517.66,591758.31
3249531,510,6227609,585372.26
3249535,510,6227751.74,585329.92
3249532,510,6227767.25,585326.53
4056892,510,6218733.62,593953.41
4375550,120,6236924.19,596419.87
490242,510,6233585.57,601289.21
3249527,510,6227768.57,585165.21
3821927,510,6221246.49,594823.05
486051,510,6221267.47,594775.89
548023,130,6245292.81,589876.01
548039,130,6245255.58,589927.84
548191,120,6241689.22,594324.61
3229077,510,6239528.66,587415.58
4394422,930,6238459.14,605288.94
4375239,510,6247012.35,589289.57
2656663,510,6247110.2,589745.62
1568069,510,6239856.06,588861.85
1406967,120,6245784.05,589582.84
2656373,120,6241513.98,589137.1
547666,120,6244636.9,590491.89
547668,120,6244654.45,590517.94
4374983,220,6241335.04,589746.76
4375723,120,6239633.47,597579.61
4375265,220,6241275.59,589563.6
3810907,120,6252631.88,597162.34
545888,210,6241862.8,591249.11
4723928,320,6227168.85,603983.58
3986417,120,6229971.29,605242.73
4857119,510,6220003.97,595678.67
5136051,530,6229385.37,604658.49
2666304,320,6249516.34,592816.37
3819989,320,6229444.46,603990.95
519607,120,6249797.55,593269.15
2305200,930,6250294.87,592764.47
1509618,920,6249670.45,593120.49
492444,120,6228660.49,604197.95
4889367,310,6241999.92,598849.35
2106415,220,6227940.98,604479.09
518400,410,6252836.82,597025.82
519867,130,6250126.66,593148.47
5126599,420,6238131.58,593020.21
1669489,510,6230629.32,607306.73
519740,130,6246939.27,597922.78
4829635,120,6233593.86,601990.12
2373904,510,6230024.17,597745.89
1302964,510,6238822.07,606033.26
536914,230,6242183.01,582081.8
3238882,930,6250354.17,592816.43
4384662,910,6250315.66,592864.82
3538989,510,6238618.53,606970.53
3821881,510,6238260.47,605313.01
1847133,510,6238431.81,605067.66
2955915,510,6227186.33,595466.45
2386688,510,6226356.63,594829.57
3821294,510,6226211.55,594757.94
3472013,510,6227097.77,595175.56
4101356,510,6228381.56,584536.43
1324044,510,6237999.28,605334.37
1407142,510,6227687.06,585702.26
2988830,510,6227988.26,584988.78
4062164,510,6227944.98,585013.59
3249591,510,6226925.38,585541.7
1253712,510,6229532.95,586229.48
5114801,510,6227603.7,590583.65
2423839,390,6224634.95,603586.43
5183987,510,6224370.21,594878.03
5130441,510,6225877.7,603868.96
5054443,510,6233598.78,600920.73
4741870,510,6228415.64,595754.25
2091686,320,6250562.11,575950.68
2287743,120,6250295.52,592065.52
2346324,120,6232022.88,604207.98
484415,210,6236973.07,593624.83
4561227,120,6229622.49,604576.88
2369605,930,6227312.8,591201.76
2097441,510,6244028.03,595920.55
4807263,120,6231776.3,605102.49
1277574,510,6237861.15,605019.5
4015392,510,6232425,602939.53
490671,910,6228381.25,604776.1
2282698,120,6231437.94,604990.16
1425701,320,6239411.66,585351.28
4985875,585,6227406.91,590729.42
2295950,510,6238553.24,605820.59
2107317,120,6231838.93,603846.68
3563803,120,6237544.17,607470.76
485071,510,6233134.91,602729.45
2666354,510,6244157.85,595931.72
4084726,930,6239768.83,589607.77
2290128,130,6231656.82,604169.61
491880,930,6228074.79,603833.59
2401801,510,6239810.86,588134.37
1575095,930,6226806.75,591845.98
2107842,510,6227704.11,585397.93
4087848,510,6229105.41,585929.15
3248839,510,6218874.07,594037.43
1359372,510,6221166.85,594915.7
3528673,510,6220221.56,595898.84
3250255,510,6221202.26,594471.09
3250590,510,6231629.03,604281.96
2279953,510,6231819.8,605208.62
3411443,510,6224697.59,604719.4
2421807,510,6231882.16,603752.38
4137924,510,6221288.97,594697.82
1380926,510,6239831.1,588123.54
488493,120,6226840.31,593898.49
4646807,510,6239028.66,605761.56
4872544,510,6225108.27,605033.96
4730207,510,6226748.96,602215.8
5115942,510,6231430.23,607365.25
4861290,510,6226550.62,602127.56
4739774,510,6227030.91,586291.68
4843672,510,6240062.67,588747.54
4741886,510,6228045.61,594871.85
4723585,510,6234617.92,591765.33
3279575,130,6231875.35,604441.65
4759174,510,6239855.21,588227.83
4845832,510,6238518.05,605416.05
3990979,510,6238448.97,605546.88
4716285,510,6227272.19,591410.59
4912610,510,6246866.33,589452.86
3541131,510,6238905.64,605641.88
2405659,510,6230112.14,605743.36
1480714,510,6223474.96,604935.17
3567022,510,6238329.93,604721.02
3821675,510,6238734.14,604949.51
1389507,510,6232811.14,601458.78
4130500,510,6226109.62,604176.22
491643,510,6238436.34,605331.75
4394496,510,6227923.59,594542.08
491621,510,6238480.03,605448.42
1265296,120,6231720.97,604828.68
491704,120,6229302.26,605363.74
3488720,910,6231097.11,607431.19
485873,510,6220088,596101.39
1818948,510,6238642.94,605014.95
4723936,510,6233551.4,608575.08
1253943,510,6226076.15,594855.33
1420961,510,6227205.47,591103.52
1826819,510,6227267.74,591065.11
5014314,510,6230736.17,607285.75
2979907,510,6227565.57,589585.98
2969467,510,6227625.69,590862.8
488386,510,6227406.22,589600.63
1247204,510,6227393.29,589565.8
489382,510,6233370.98,600530.32
4394376,510,6233031.24,601274.55
2409584,510,6239010.31,605918.68
4129737,510,6224916.95,604375.59
3249596,510,6226926.92,585746.98
3524529,510,6227235.52,591081.83
487665,510,6227202.22,585775.64
2107333,510,6231392.65,604176.35
1839066,510,6238993.2,606827.49
492977,510,6227603.35,589786.21
1495056,220,6232214.63,605560.91
2850637,510,6244354.39,595457.86
3432322,510,6226938.47,586423.17
2088861,120,6244852.15,590318.47
1343624,510,6234168.63,597515.71
3820691,120,6228534.37,603746.74
536925,230,6242186.77,582172.75
1463650,130,6234350.56,592718.22
2098376,120,6245260.18,595470.68
3996202,120,6239949.88,593424.71
486757,120,6231169.45,592700.45
4100545,120,6230310,604262.19
1342432,510,6227329.58,589813.57
2294991,120,6231614.06,604658.44
489513,510,6227110.44,585822.94
2666948,420,6245059.17,603890.54
538784,410,6243250.09,586343.33
5261821,510,6234755.98,600285.45
5023425,420,6240908.25,590419.54
2278334,510,6239953.14,588694.6
2656572,120,6240781.84,591811.64
5095257,120,6240309.15,584145.5
4725837,120,6241742.12,594321.58
5114608,120,6239292.9,584744.27
5069979,120,6232095.49,604021.46
4715061,120,6249681.64,577160.29
4657883,290,6241375.03,589488.8
5015631,530,6242166.89,580506.02
2097615,230,6250584.09,587176.19
3232184,230,6242274.94,581548.94
3803420,230,6249645.04,592512.6
2925850,510,6232495.41,602294.97
4657804,220,6241374.03,589487.8
4657764,220,6241276.7,589592.68
4657779,220,6241376.03,589487.8
4657782,220,6241375.03,589486.8
4615724,210,6240385.27,582637.79
1648842,110,6250642.66,592654.53
4859134,320,6240673.78,590885.24
2097232,320,6250316.1,593245.74
3238740,230,6247376.79,598144.48
538774,120,6244628.86,585324.14
486565,210,6239042.51,608721.51
3504806,210,6235853.02,597627.34
4569466,120,6240378.28,584096.24
4569700,120,6232304.09,603096.22
5014837,120,6240392.79,584272.64
3238610,310,6241998.11,598849.47
2659671,120,6242531.56,580758.27
5199847,120,6240330.06,584120.35
4732702,530,6250123.7,592226.32
4758870,510,6232500.12,602329.07
4714607,190,6238349.98,598053.52
4870666,120,6238348.89,598054.27
4870621,120,6238430.29,598191.68
4841296,120,6238325.59,598215.8
4932448,120,6237943.72,592948.69
517456,320,6247285.34,598351.89
3560690,320,6228464.63,605245.32
5210766,120,6240369.7,584253.52
4019993,510,6219602.81,596270.69
3531994,510,6238504.44,605538.69
4029722,510,6238539.54,605187.31
3805112,320,6247479.25,579046.29
518190,320,6250688.69,592612.04
4121990,510,6233380.73,602101.75
2208762,510,6232910.1,599720.36
3471272,510,6238746.9,605589.46
2959258,510,6220701.99,594547.28
3513174,510,6230600,591794.9
3543764,510,6233570.58,601391.51
3543765,510,6233592.88,601381.39
487232,510,6238299.82,605091.64
4108817,510,6239620.55,586788.69
4108818,510,6239621.53,586788.24
4108819,510,6239621.1,586788.61
4108820,510,6239620.03,586788.45
4108821,510,6239619.73,586787.98
4108822,510,6239619.73,586787.42
4108823,510,6239620.03,586786.94
4108824,510,6239620.55,586786.71
4108825,510,6239621.1,586786.79
4108826,510,6239621.53,586787.16
4108828,510,6239621.69,586787.7
4108829,510,6239647.41,586897.64
1457142,510,6227106.47,595327.73
1852372,510,6229359.23,597169.08
2984228,510,6229333.29,596604.45
4076290,510,6227801.65,585400.28
3494302,510,6227919.1,594853.08
2842478,510,6228028.5,595824.18
4373588,510,6239894.53,588240.06
1451737,510,6224749.1,607039.68
1359735,510,6233341.71,601746.33
4378503,510,6238853.88,585319.1
1461436,130,6241536.75,587214.07
4645622,130,6241521.85,587162.08
4114566,420,6248002.98,583275.7
3822227,120,6231749.01,604867.62
1656143,110,6244215.25,584293.79
2317758,120,6229786.46,605534.55
2863167,120,6228923.31,585972.24
4770106,120,6232147.51,604087
5168674,110,6239090.97,594798.63
3997987,120,6241490.39,588185.92
4581517,510,6232816.21,601738.22
1723993,510,6239578.52,589587.8
4972870,120,6231982,604111.47
485085,510,6232679.88,602874.43
4378084,130,6242162.12,581620.1
5049429,120,6240954.86,591841.1
488106,510,6226962.07,586340.32
4394737,510,6229462.53,586021.35
5015508,510,6232588.95,602367.05
488015,510,6229447.31,586072.49
1747962,510,6231324.09,597856.97
2676556,510,6225045.44,605000.32
3248985,510,6225061.48,604953.8
487999,510,6229448.78,586125.4
2106830,510,6226308.6,604204.97
2675916,510,6226308.01,604300.59
4094066,510,6234432.84,597756.03
3279604,510,6234210.19,597480.77
4097325,510,6231044.71,607313.74
484289,510,6232614.9,594538.86
2676994,510,6227569.44,590464.95
4095997,510,6227355.02,590345.57
3820036,510,6227971.6,595752.54
3822535,510,6230273.16,607105.5
4394466,510,6227172.6,591357
487274,510,6238767.24,606127.53
488183,510,6227422.71,590695.36
488790,510,6224634.45,604935.17
3249384,510,6234272.09,597630.43
545878,510,6240024.45,588503.33
3249646,510,6227461.33,590181.82
3249645,510,6227462.48,590180.88
490743,330,6228571.32,603756.45
1438251,120,6220890.42,595637.18
491874,510,6226680.33,585835.32
4393096,510,6228819.23,595634.34
486196,510,6217948.91,594305.44
486123,320,6221843.92,593627.78
518035,320,6245896.76,603299.43
3821662,330,6240886.29,604279.23
4394047,330,6229569.03,604268.57
3820506,330,6238801.1,609295.6
2107467,410,6231112.94,604938.92
4010948,210,6233348.14,606873.16
485969,510,6222533.31,592506.54
3250773,510,6223342.47,605086.29
4394730,510,6229250.69,586167.79
3411502,510,6226237.55,602393.83
2676597,320,6225092.06,605554.07
490964,510,6224751.15,604840.99
2946338,510,6231543.53,603759.83
2358746,510,6221989.58,592529.72
4051154,590,6233264.66,601777.01
4093148,510,6232884.91,599698.79
1514090,510,6234231.74,597426.24
3820453,510,6226680.47,602301.58
489114,510,6229932.15,605128.77
491001,510,6225131.28,604760.98
485661,510,6233276.32,599862.71
4394340,120,6232825.63,602509.72
2107466,120,6231147.22,604919.16
4028803,120,6246830.23,597524.65
1564405,510,6226241.94,604176.67
2878653,510,6232489.27,602905.67
488269,510,6227389.42,590523.88
2951887,510,6246938,588756.56
1547882,510,6234416.18,591757.62
492219,510,6226320.9,594780.74
4094070,510,6226989.87,586428.94
2949828,510,6233137.81,608281.71
3821909,510,6221062,594585.71
486998,510,6234719.97,591785.58
3821017,510,6228705.25,584209.91
3820365,510,6230605.66,604811.81
2318524,510,6228342.69,584555.06
2107748,510,6227042.88,591899.85
485909,510,6219999.64,595613.48
2924388,510,6226944.35,595180.43
485523,510,6232965.94,601008.03
2676997,510,6227564.28,590643.03
2677532,510,6233225.07,599482.85
2677652,510,6221407.54,594725.93
2108748,510,6220885.78,594450.89
2107353,510,6218222.74,594305.61
2675754,510,6237820.86,604975.4
4393898,510,6226627.93,602328.32
2097431,510,6244314.97,595646.49
484873,510,6231575.4,604753.98
3520772,510,6232918.8,599245.83
4393327,230,6229516.85,607296.97
4393326,230,6229518.35,607297.83
2106551,520,6231122.5,604617.93
492639,130,6231149.35,592108.18
2875705,120,6231010.9,591930.09
2892014,320,6242300.91,580741.46
3250524,120,6234065.68,602241.46
2289164,120,6243922.93,585502.03
539105,130,6240248.96,584183.17
2091283,130,6241204.91,581484.77
3232179,130,6242168.48,581497.99
3804448,130,6242172.49,581504.94
538828,130,6242168.93,581510.27
3232180,130,6242161.68,581513.41
2659684,130,6242158.37,581515.02
1813554,120,6243903.28,573487.67
2675235,290,6226966.25,593679.83
487800,120,6227832.99,585236.39
546557,110,6242369.85,595645.37
1568080,590,6229652.5,604517.37
3238893,120,6246845.27,598120.2
2109069,420,6236773.99,594077.52
3803462,320,6252550.19,596639.41
488399,510,6227332.82,590064.59
4375317,510,6239613.53,587242.98
2677976,510,6230917.19,604803.9
3228934,510,6240333.38,588655.67
5089426,510,6238820.65,606777.68
4675218,510,6238315.52,604934.53
4879676,510,6230018.43,605683.35
1704975,510,6239836.5,588912.02
517928,410,6250303.85,586540.57
4633464,510,6229657.36,586599.75
4702962,510,6226188.1,594838.53
1432357,510,6239830.35,589506.9
3820287,510,6238330.36,604719.89
2376609,510,6247275.48,589645.04
2098047,520,6251373.43,586882.05
3411582,510,6223567.56,605172.69
492027,510,6223249.57,605582.57
547891,510,6239866.3,588020.51
4117964,510,6238848.71,585258.69
538562,510,6238731.75,585411.25
1787239,510,6239980.14,589299.81
2656596,510,6240178.98,588775.03
4375160,510,6240378.63,588759.8
2088221,510,6240277.11,588814.21
2088223,510,6240157.5,588674.2
3228956,510,6239991.64,589272.37
4375189,510,6239804.36,589338.82
2656980,510,6239819.8,589692.18
490290,530,6227882.46,605164.27
548003,510,6240060.23,588384.52
3801498,510,6240057.04,588361.37
3801406,510,6240399.02,588423.87
3228667,510,6240155.18,588426.5
3801481,510,6240191.68,588567.91
2656629,510,6239828.97,588010.89
2656640,510,6240080.88,588317.37
2659634,120,6241788.13,581140.39
491414,510,6234135.56,597385.54
3249428,510,6229946.46,604929.69
4706013,130,6247468.73,598037.07
519623,120,6250748.81,587483.97
4378190,120,6245905.84,579341.55
3804415,120,6249552.74,576820.96
3804413,120,6249600.89,576918.88
537130,210,6248991.61,581671.09
547947,290,6241403.7,589524.05
2310239,440,6247085.79,582324.01
3804884,120,6239766.49,579272.87
489587,510,6228644.47,583998.27
2088506,120,6248975.23,588448.97
488628,120,6227592.71,592356
1602376,120,6243949.79,573506.83
484249,120,6224591.7,605269.08
4384685,120,6246837.81,597980.31
519795,120,6246828.97,597954.26
3417897,210,6248609.68,589754.95
3232109,210,6245758.31,576125.34
2097806,210,6248502.89,597096.26
3810935,130,6250622.99,587384.76
519742,130,6246949.4,597923.24
519834,130,6250643.63,587420.8
519836,130,6250632.8,587425.22
519828,130,6250677.45,587408.68
519830,130,6250668.84,587412.22
519752,130,6246932.67,597968.42
538331,131,6242482.49,581161.37
490640,185,6229173.1,604100.83
519758,330,6246944.46,597914.62
2659699,320,6240943.16,580897.7
538834,130,6242557.45,581975.27
3804458,130,6242538.44,582050.44
4378093,130,6242530.2,582052.13
538875,130,6242520.55,581911.05
2333556,130,6242551.11,582076.69
3802016,120,6245347.28,590392.03
4375237,130,6240393.07,591304.01
4375267,130,6240395.68,591295.06
2659833,320,6242401.54,581275.61
3248358,120,6228801.52,588803.44
2656580,120,6244743.09,590560.06
491772,120,6229158.46,605178.7
3820176,120,6228848.34,588839.11
4393595,120,6228749.84,588832.96
3228680,120,6244720.85,590573.25
2092179,120,6240383.43,584317.54
4375222,120,6240932.16,591297.09
2659667,120,6242507.65,580692.76
538822,120,6242561.98,582164.7
2659685,120,6242573.88,581938.82
538832,120,6242548.33,582009.18
538876,120,6242543.58,582025.75
517321,120,6245342.39,595331.04
4619714,120,6235285.32,596195.52
2288748,320,6242110.25,581466.47
519840,330,6250633.08,587412.48
538775,910,6244610.04,585325.54
3804812,330,6241989.12,581671.38
4393451,510,6225041.9,604389.21
537164,510,6238782.61,585293.83
2684418,330,6250064.08,592598.98
519871,330,6250098.88,593119.71
1684609,110,6249016.53,581712.38
517880,320,6249304.6,592551.86
1360821,120,6249642.55,575160.53
519838,120,6250665.95,587388.16
3238622,120,6244645.33,603316.81
519744,120,6246958.94,597926.07
519746,120,6246952.92,597938.62
519832,120,6250654.59,587417.9
2666302,210,6249780.47,591123.83
519843,120,6247273.59,598095.43
4384576,120,6247108.04,597383.24
3804926,110,6243440.5,588106.98
2106582,120,6230103.69,591941.65
3250777,510,6223426.83,605085.23
518423,210,6244740.57,603344.93
487080,320,6234144.23,592532.7
5146933,120,6250204.04,600166.18
3232361,120,6239829.92,583685.11
4732249,510,6238163.01,604820.35
5041985,510,6239680.08,587846.9
5103055,510,6240102.82,588142.51
3804419,320,6240646.14,581003.2
484202,510,6223462.45,605037.09
4378303,530,6247209.87,578493.61
4393475,510,6223914.97,604740.63
2091880,120,6243025.37,580141.64
4394430,510,6227223.94,585850.66
2310172,510,6231554.82,607314.93
519648,230,6247654.37,598709.02
3822467,510,6234061.85,597306.03
2106508,120,6229905.72,605821.97
4384733,230,6247935.55,592566.44
3804536,230,6248325.51,576888.72
4394392,510,6221421.91,594537.14
2097235,290,6253590.57,589604.18
3548809,220,6244833.83,585696.16
539071,120,6244560.47,585274.3
538412,120,6244803.95,584983.79
